112,2002,154,1600,2.38,2.02,85.5,1.742,1.137,5.459,.787,9.96,1.797,.802,13.52
112,2002,154,1700,2.611,2.071,85.8,1.815,1.184,5.701,.66,1.177,1.248,.802,13.53
112,2002,154,1800,4.455,3.932,76,2.093,1.37,7.61,.448,62.19,1.124,.801,13.38
112,2002,154,1900,2.714,2.524,84.1,1.825,1.174,6.807,.61,209.3,1.81,.802,13.79
112,2002,154,2000,3.827,3.573,78.9,1.445,.94,5.4,.225,107,.738,.802,14.69
112,2002,154,2100,2.892,2.56,82.8,1.554,.992,5.903,.842,114.7,1.274,.801,14.38
112,2002,154,2200,2.588,2.198,84.6,1.38,.872,5.177,1.462,103.4,2.287,.801,14.29
112,2002,154,2300,2.449,2.22,84.3,1.238,.778,4.666,1.728,120.2,2.437,.8,14.21
112,2002,155,0,2.346,2.152,85.1,1.141,.716,4.053,1.386,107.7,2.025,.801,14.11
112,2002,155,100,2.411,2.113,85.6,.888,.558,3.142,.82,91.9,1.666,.801,14.01
112,2002,155,200,2.327,2.037,85.9,.551,.357,2.071,.968,77.1,2.339,.801,13.91
112,2002,155,300,1.172,.754,93.4,.466,.303,1.517,.956,15.65,2.653,.802,13.88
112,2002,155,400,.807,.525,95,.418,.273,1.396,.683,146.3,1.771,.802,13.83
112,2002,155,500,1.199,1.011,93.2,.445,.289,1.746,1.878,107.4,3.162,.801,13.91
112,2002,155,600,1.162,1.05,92.7,.429,.279,1.138,1.706,146.4,2.992,.801,13.91
112,2002,155,700,.42,.17,94.9,.497,.322,.838,.355,237.3,1.607,.803,14.01
112,2002,155,800,.506,.413,93,.618,.398,1.422,.32,221.3,1.085,.803,14.18
112,2002,155,900,.682,.49,92.2,.877,.555,2.7,.456,307.9,1.078,.803,14.33
112,2002,155,1000,.899,.764,90.7,1.083,.684,3.838,.89,333.3,1.829,.803,14.41
112,2002,155,1100,.89,.799,91.3,1.144,.732,4.264,.824,282.6,2.097,.803,14.44
112,2002,155,1200,2.2,2.172,85.4,1.289,.826,4.732,.125,277.8,.673,.803,14.42
112,2002,155,1300,2.159,2.179,85.3,1.245,.808,4.49,.226,243.5,.993,.802,14.42
112,2002,155,1400,1.757,1.48,88.9,1.325,.856,4.521,.394,259,1.085,.802,14.49
112,2002,155,1500,2.336,1.967,86.2,1.303,.849,4.066,.414,109.4,1.254,.802,14.44
112,2002,155,1600,2.922,2.484,85,1.615,1.042,5.411,.743,79.8,1.777,.801,13.96
112,2002,155,1700,3.255,2.915,82,2.071,1.31,8.29,1.17,85.1,1.405,.8,13.54
112,2002,155,1800,2.513,2.204,86,2.075,1.3,8.99,1.414,89.8,1.751,.801,13.64
112,2002,155,1900,2.951,2.779,84.2,1.987,1.251,8.48,.631,128.8,1.614,.802,13.45
112,2002,155,2000,1.546,1.095,91.6,1.734,1.082,7.05,2.153,339.1,3.404,.803,13.64
112,2002,155,2100,.879,.478,93.9,1.666,1.039,7.06,2.053,327.2,2.96,.803,14.38
112,2002,155,2200,.425,.275,94.4,1.473,.918,6.006,2.034,308.7,2.966,.803,13.6
112,2002,155,2300,.148,-.056,96,1.129,.705,4.47,2.41,301.4,3.371,.803,13.69
112,2002,156,0,.085,-.066,96.5,.903,.566,4.159,1.534,293.7,2.182,.803,14.63
112,2002,156,100,.013,-.174,97.1,.777,.489,3.751,1.876,304.1,3.116,.803,14.35
112,2002,156,200,-.146,-.302,97.7,.728,.458,3.495,2.367,303.4,3.417,.803,14.32
112,2002,156,300,-.457,-.613,98.6,.685,.43,3.139,2.183,310.9,2.999,.804,14.27
112,2002,156,400,-.638,-.825,98.7,.626,.394,2.707,2.134,314.1,3.28,.804,14.23
112,2002,156,500,-.528,-.725,98,.609,.381,2.026,1.062,334,2.215,.804,14.25
112,2002,156,600,-.347,-.534,96.5,.611,.385,1.928,.763,6.958,1.418,.804,14.29
112,2002,156,700,-.214,-.284,96.3,.683,.431,2.445,.887,321.1,1.692,.804,14.4
112,2002,156,800,.116,-.093,95,.849,.533,2.851,.706,3.967,1.594,.804,14.51
112,2002,156,900,-.302,-.385,94.7,.946,.597,3.607,1.771,289.7,3.28,.804,14.61
112,2002,156,1000,-.113,-.205,93.9,1.076,.683,4.143,1.419,327.7,3.574,.804,14.66
112,2002,156,1100,-.251,-.384,94,1.141,.734,4.591,1.623,313.4,3.299,.804,14.64
112,2002,156,1200,-.553,-.663,93.6,1.434,.915,6.089,2.969,295.1,4.547,.804,14.92
112,2002,156,1300,-.141,-.192,92.3,1.798,1.138,7.14,1.89,296.7,3.482,.804,14
112,2002,156,1400,.313,.228,89.8,1.909,1.214,7.62,1.883,342,4.201,.804,13.66
112,2002,156,1500,-.191,-.357,91.8,2.119,1.343,8.59,2.408,302.6,3.508,.804,13.55
112,2002,156,1600,.506,.376,89.4,2.118,1.348,8.67,1.535,325.6,2.835,.804,13.46
112,2002,156,1700,.681,.517,89.1,2.034,1.291,8.39,1.511,329.1,2.489,.804,13.49
112,2002,156,1800,1.571,1.122,85.6,1.982,1.265,7.45,.742,25.77,1.365,.804,13.5
112,2002,156,1900,2.253,1.637,82.9,1.849,1.183,6.587,.622,7.45,1.418,.804,13.5
112,2002,156,2000,.969,.513,89.5,1.671,1.06,6.219,1.42,350.3,2.372,.804,13.57
112,2002,156,2100,.54,.083,91.3,1.491,.96,4.439,1.617,336,2.293,.804,14.49
112,2002,156,2200,.015,-.315,91.7,1.42,.907,4.6,1.933,334.6,2.764,.805,13.7
112,2002,156,2300,-.413,-.627,92.6,1.246,.792,4.257,2.176,326.1,3.071,.805,13.69
112,2002,157,0,-.669,-.917,92.9,1.051,.667,3.329,2.383,333.1,3.26,.805,13.82
112,2002,157,100,-.907,-1.083,93.1,.848,.539,2.421,1.971,316.7,2.528,.805,14.34
112,2002,157,200,-.749,-.946,93.6,.686,.439,2.253,1.297,337,2.202,.805,14.57
112,2002,157,300,-.883,-.996,93.5,.666,.428,2.546,1.184,307.7,2.025,.805,14.6
112,2002,157,400,-.504,-.736,92.4,.603,.385,1.622,.368,267.2,1.477,.805,14.27
112,2002,157,500,-.877,-1.004,93.1,.619,.399,1.761,.706,164.9,1.764,.805,14.85
112,2002,157,600,-.762,-.824,91.8,.825,.524,2.1,.619,205.5,1.96,.806,14.62
112,2002,157,700,-.672,-.655,90.9,.984,.611,2.16,.582,308.5,1.372,.806,14.79
112,2002,157,800,.181,1.016,83.3,1.834,1.15,5.39,.371,259,1.241,.805,13.9
112,2002,157,900,.479,.142,87.1,1.151,.737,3.126,.566,302.3,2.051,.805,13.66
112,2002,157,1000,-.235,-.533,91.4,.75,.55,1.497,1.245,300.1,3.077,.806,14.64
112,2002,157,1100,-1.155,-1.428,93.1,1.388,1.08,2.44,2.998,318.3,3.855,.808,13.82
112,2002,157,1200,-1.638,-1.79,92.7,1.405,1.083,2.309,3.291,314.7,4.351,.81,13.78
112,2002,157,1300,-1.98,-2.123,92.9,1.54,1.207,2.204,4.205,321.1,5.253,.802,13.63
112,2002,157,1400,-1.785,-1.676,91.4,2.149,1.698,2.998,3.791,317.4,4.828,.801,13.56
112,2002,157,1500,-1.441,-1.377,90.5,2.093,1.666,2.342,2.775,312.8,4.319,.801,13.57
112,2002,157,1600,-.024,-.114,85.1,2.335,1.893,1.741,1.279,313.4,2.862,.8,13.46
112,2002,157,1700,2.032,2.494,73.4,2.431,1.979,1.771,.138,229.8,.712,.8,13.39
112,2002,157,1800,2.888,2.515,72.6,2.421,1.948,1.634,.596,332.7,1.418,.801,13.37
112,2002,157,1900,.139,-.355,84.6,2.203,1.716,2.662,1.733,326.4,2.352,.798,13.49
112,2002,157,2000,-.259,-.598,85.5,2.213,1.734,3.019,2.229,334.2,3.234,.798,13.5
112,2002,157,2100,-.877,-1.177,87.9,1.799,1.425,2.055,3.026,326.7,3.894,.798,13.58
112,2002,157,2200,-.577,-.662,84.3,2.29,1.883,-.355,2.281,316.8,3.561,.799,13.54
112,2002,157,2300,-.792,-.661,82.5,1.917,1.55,-2.381,1.008,273.7,1.679,.8,13.66
112,2002,158,0,-2.036,-1.878,86.4,1.696,1.317,-.165,1.324,270.7,1.908,.8,13.74
112,2002,158,100,-2.685,-2.818,89.6,.893,.685,-.115,1.242,279.5,2.169,.8,14.6
112,2002,158,200,-2.757,-3.053,93,.636,.499,.975,1.718,273.5,2.378,.8,13.84
112,2002,158,300,-2.46,-2.316,92.1,.819,.598,.394,2.141,304.9,3.587,.799,13.73
112,2002,158,400,-2.441,-2.444,91.7,.703,.533,.672,1.918,299.1,2.764,.799,13.93
112,2002,158,500,-2.426,-2.514,90.7,.65,.498,.918,2.708,319.5,3.737,.799,13.73
112,2002,158,600,-2.89,-3.091,91.8,.686,.53,1.221,3.497,325.1,4.299,.8,13.85
112,2002,158,700,-3.157,-3.269,92.4,.762,.595,1.477,3.339,321,4.09,.8,13.88
112,2002,158,800,-3.234,-3.311,91.9,.952,.738,1.884,3.318,325.5,4.554,.801,14.79
112,2002,158,900,-2.529,-2.417,89.5,1.222,.935,1.969,1.471,339.9,2.437,.8,13.63
112,2002,158,1000,-.967,-.879,83.2,1.451,1.108,2.014,.572,315.6,1.379,.799,13.56
112,2002,158,1100,-.145,-.036,78.5,1.769,1.359,2.692,.493,140.4,1.548,.799,13.5
112,2002,158,1200,-.468,-.071,79.1,2.317,1.783,3.907,.967,214.9,3.273,.799,13.44
112,2002,158,1300,.241,.141,77.7,2.545,1.998,1.666,1.18,246.8,2.835,.801,13.4
112,2002,158,1400,.185,-.372,78.2,2.998,2.402,-.701,1.263,153.7,2.104,.804,13.34
112,2002,158,1500,-.174,-1.054,79.9,3.107,2.52,-3.728,1.566,146.1,2.463,.808,13.31
112,2002,158,1600,-1.049,-1.584,84,2.899,2.336,.163,1.69,161.8,2.594,.808,13.3
112,2002,158,1700,-1.268,-1.233,82.6,2.654,2.121,2.092,1.334,166.7,2.443,.803,13.3
112,2002,158,1800,-1.911,-2.053,85.2,3.06,2.497,2.163,2.102,149.5,3.606,.802,13.29
112,2002,158,1900,-1.276,-1.435,80.2,2.93,2.459,-.686,1.467,158,2.986,.803,13.27
112,2002,158,2000,5.455,4.215,59.44,2.668,2.266,-2.428,.205,236.3,1.137,.803,13.26
112,2002,158,2100,7.89,5.537,52.8,2.406,2.056,-2.079,.029,103.2,.503,.803,13.41
112,2002,158,2200,.05,-.971,75.5,2.254,1.867,-2.343,.772,108.6,1.281,.804,13.6
112,2002,158,2300,-1.63,-1.76,79.5,2.063,1.663,-2.128,.8,145.2,1.235,.804,13.65
112,2002,159,0,-2.904,-2.916,83.2,1.65,1.287,-2.173,.82,149.1,1.529,.808,13.81
112,2002,159,100,-4.542,-4.488,85.6,1.433,1.079,-1.381,1.311,96.8,1.855,.81,14.73
112,2002,159,200,-5.512,-5.277,85,1.329,.935,-.575,1.225,94.9,1.829,.809,13.8
112,2002,159,300,-6.054,-5.335,83.8,1.303,.845,.486,1.014,100.5,1.555,.808,13.61
112,2002,159,400,-6.255,-5.831,88.6,1.209,.767,1.583,1.711,96.8,2.274,.808,13.89
112,2002,159,500,-5.192,-4.983,93.3,1.012,.715,1.594,1.894,103,2.587,.807,14.38
112,2002,159,600,-5.646,-5.103,90,1.24,.836,1.407,1.665,112.5,2.6,.808,13.72
112,2002,159,700,-4.753,-3.869,88,2.122,1.494,3.567,2.303,97.5,3.678,.807,13.69
112,2002,159,800,-3.638,-3.422,87,1.562,1.149,1.007,3.499,118.3,4.965,.814,13.71
112,2002,159,900,-2.872,-2.766,84,1.404,1.059,1.382,3.32,106.7,4.528,.812,13.69
112,2002,159,1000,-1.801,-1.775,76.6,1.439,1.091,2.253,1.375,60.15,2.443,.803,13.62
112,2002,159,1100,-1.31,-1.265,74.8,1.536,1.166,2.913,2.061,48.18,3.423,.8,13.63
112,2002,159,1200,-1.078,-1.081,72.1,1.68,1.278,3.508,3.252,59.19,4.697,.8,13.63
112,2002,159,1300,-.622,-.589,71.4,1.795,1.365,3.859,3.091,59.6,5.187,.799,13.75
112,2002,159,1400,-.115,-.041,69.87,1.931,1.467,4.132,3.056,60.26,4.632,.798,13.62
112,2002,159,1500,.248,.294,69.45,2.101,1.593,4.672,3.51,56.18,5.292,.798,13.64
112,2002,159,1600,1.314,1.318,67.06,2.551,1.949,6.026,2.26,52.07,4.325,.797,13.49
112,2002,159,1700,2.909,3.08,61.24,2.825,2.226,2.349,.962,189.1,2.123,.799,13.39
112,2002,159,1800,2.346,2.092,66.64,3.031,2.412,-1.265,1.174,248.8,2.274,.801,13.34
112,2002,159,1900,4.434,4.062,60.9,2.837,2.266,-2.516,.349,226.2,1.32,.802,13.31
112,2002,159,2000,4.418,3.182,63.99,2.667,2.129,-1.162,.445,240.6,1.3,.802,13.29
112,2002,159,2100,2.666,1.345,70.9,2.486,1.976,.85,1.054,88,1.738,.803,13.6
112,2002,159,2200,2.395,1.757,66.59,2.237,1.765,-.11,.524,123.1,1.052,.804,14.64
112,2002,159,2300,.933,.856,69.34,2.01,1.539,-.474,.773,147,1.594,.804,14.9
112,2002,160,0,-.191,-.311,74.4,1.792,1.322,-.356,1.029,113.3,1.829,.804,13.66
112,2002,160,100,-.812,-.671,73.4,1.588,1.114,.073,1.117,79.4,1.836,.804,14.9
112,2002,160,200,-.89,-.549,69.03,1.425,.935,.522,2.38,93,3.41,.803,14.53
112,2002,160,300,-.868,-.618,67.27,1.316,.8,1.252,3.35,86.6,4.952,.803,14.45
112,2002,160,400,-1.413,-1.157,67.8,1.264,.739,2.174,5.104,105.6,7.64,.804,14.44
112,2002,160,500,-1.42,-1.169,66.07,1.268,.748,1.575,6.405,114.7,7.92,.804,14.47
112,2002,160,600,-1.669,-1.291,67.33,1.336,.815,.991,4.572,93.7,7.99,.804,14.52
112,2002,160,700,-1.608,-1.343,66.56,1.456,.916,1.226,6.278,114,7.98,.804,14.58
112,2002,160,800,-1.168,-.876,66.61,1.632,1.09,1.163,4.654,97.2,5.867,.803,14.62
112,2002,160,900,-.988,-.827,67.09,1.848,1.258,2.189,5.553,112.4,7.49,.803,14.68
112,2002,160,1000,-.848,-.777,67.24,2.09,1.455,3.213,5.512,114.7,6.697,.803,15
112,2002,160,1100,-.465,-.418,67.52,2.333,1.654,4.172,4.997,106.6,7.84,.802,13.9
112,2002,160,1200,.915,.871,66.11,2.564,1.848,3.889,1.967,89.3,4.423,.802,13.7
112,2002,160,1300,1.973,1.654,63.17,2.77,2.026,4.15,1.888,105.6,3.097,.801,13.56
112,2002,160,1400,2.774,1.983,63.52,2.931,2.174,4.639,2.008,105.2,3.665,.8,13.46
112,2002,160,1500,2.725,1.939,65.81,3.042,2.275,4.411,1.937,136.4,3.045,.8,13.38
112,2002,160,1600,2.991,2.083,68.28,3.107,2.36,4.872,1.451,128.3,2.849,.801,13.33
112,2002,160,1700,3.486,2.496,72.5,2.365,1.759,4.089,.774,81.9,1.646,.801,13.38
112,2002,160,1800,2.503,2.15,74.8,2.338,1.678,5.909,1.046,89.3,1.653,.8,13.41
112,2002,160,1900,2.26,2.114,75.5,2.415,1.719,6.54,2.101,115.7,3.482,.799,13.42
112,2002,160,2000,2.388,2.158,75,2.75,2.039,5.206,2.694,110.8,3.698,.799,13.45
112,2002,160,2100,2.764,2.712,72.4,2.792,2.038,5.636,2.898,207.7,5.024,.799,13.48
112,2002,160,2200,2.209,2.035,76.1,1.819,1.233,5.485,4.505,227.8,6.187,.8,13.58
112,2002,160,2300,1.516,1.361,78.3,1.315,.874,4.202,3.728,240.4,5.71,.802,13.75
112,2002,161,0,1.327,1.141,79.9,.757,.511,2.135,2.534,188.7,4.109,.802,14.96
112,2002,161,100,1.037,.871,80.5,.691,.46,1.879,3.425,202.3,5.416,.802,13.79
112,2002,161,200,.912,.765,80.7,.604,.403,1.471,2.495,173,4.26,.802,13.93
112,2002,161,300,.665,.492,81.5,.491,.328,1.465,2.316,169,3.541,.803,14.46
112,2002,161,400,.36,.174,83,.392,.265,1.164,2.723,136.1,4.26,.803,14.44
112,2002,161,500,-.271,-.486,85.9,.461,.31,1.47,2.551,121.9,4.403,.804,14.56
112,2002,161,600,-.807,-1.005,82.5,.587,.389,1.958,3.675,116.6,5.259,.805,14.64
112,2002,161,700,-.822,-.94,78.4,.689,.457,2.487,4.418,117.8,5.41,.806,14.79
112,2002,161,800,-1.974,-1.965,73,1.488,.954,4.043,5.082,126.6,6.429,.809,13.94
112,2002,161,900,-2.036,-1.991,67.09,1.853,1.189,3.426,5.725,126.7,8.87,.809,13.74
112,2002,161,1000,-2.095,-2.05,65.21,2.103,1.362,5.042,5.876,126.1,7.3,.81,14.13
112,2002,161,1100,-1.808,-1.758,63.49,2.359,1.549,6.371,6.48,122.1,8.77,.811,13.84
112,2002,161,1200,-1.276,-1.262,64.83,2.604,1.727,7.7,5.197,113.5,7.72,.81,13.68
112,2002,161,1300,-.118,-.233,65.23,2.811,1.877,8.19,2.84,110.6,5.031,.809,13.56
112,2002,161,1400,1.464,.944,60.87,2.98,2.011,8.87,2.187,94.6,4.162,.808,13.46
112,2002,161,1500,3.806,2.765,58.06,3.049,2.088,7.43,.875,153.2,2.11,.808,13.38
112,2002,161,1600,2.776,1.461,74.6,3.122,2.143,8.68,1.356,339.8,1.98,.809,13.33
112,2002,161,1700,3.991,2.763,68.83,3.077,2.21,6.435,.647,309.8,1.274,.809,13.29
112,2002,161,1800,1.872,1.623,75,3.041,2.157,5.36,.915,245.4,1.823,.809,13.26
112,2002,161,1900,1.015,.819,78.8,2.923,2.054,4.474,1.306,256.6,2.065,.811,13.25
112,2002,161,2000,1.811,1.412,76.9,2.726,1.937,.796,.986,234,2.143,.811,13.39
112,2002,161,2100,1.554,1.245,76.5,2.496,1.795,1.715,.88,185.7,1.418,.811,14.74
112,2002,161,2200,1.455,1.047,76.6,2.259,1.616,2.357,.784,145,1.581,.812,13.62
112,2002,161,2300,.674,.652,77.7,2.019,1.423,1.369,.834,121.7,1.803,.812,14.83
112,2002,162,0,-.717,-.723,82.7,1.807,1.243,1.157,1.448,106,2.012,.813,14.58
112,2002,162,100,-1.475,-1.26,81.8,1.609,1.058,1.035,1.187,100.2,2.195,.813,14.47
112,2002,162,200,-2.302,-2.046,82,1.448,.896,1.206,1.614,87.3,2.267,.813,14.46
112,2002,162,300,-2.861,-2.39,80,1.343,.774,2.017,1.875,110.3,2.672,.813,14.46
112,2002,162,400,-2.341,-1.964,73.4,1.292,.714,2.963,3.105,134.1,4.776,.812,14.49
112,2002,162,500,-2.228,-1.781,70.3,1.295,.722,2.341,2.967,139.8,4.9,.811,14.52
112,2002,162,600,-2.283,-1.762,70.8,1.36,.783,1.872,2.865,130.3,5.187,.812,14.55
112,2002,162,700,-2.343,-1.889,71.5,1.484,.878,2.039,2.658,135.1,4.319,.812,14.59
112,2002,162,800,-1.847,-1.257,69.81,1.66,1.053,1.909,1.688,122.1,4.312,.812,14.64
112,2002,162,900,-1.904,-1.655,71.7,1.88,1.209,3.233,2.299,139.7,4.064,.812,14.7
112,2002,162,1000,-1.877,-1.737,74.6,2.119,1.383,4.692,2.609,135.7,3.913,.813,14.49
112,2002,162,1100,-.997,-.545,72.6,2.328,1.549,5.101,1.103,169,2.822,.814,13.92
112,2002,162,1200,-.047,-.036,74.3,2.29,1.548,4.556,.549,272,1.372,.814,13.73
112,2002,162,1300,1.329,.935,71.3,2.636,1.805,6.145,.403,243.5,1,.814,13.59
112,2002,162,1400,2.189,1.14,70,2.286,1.597,3.584,.55,114.6,1.261,.813,13.48
112,2002,162,1500,2.181,1.187,73.1,3.266,2.281,8.73,1.169,108.1,1.575,.812,13.4
112,2002,162,1600,3.182,1.956,72.7,3.036,2.16,6.754,.74,140.9,1.379,.812,13.34
112,2002,162,1700,3.209,2.675,71.1,2.806,2.062,.323,.538,189.6,.954,.812,13.3
112,2002,162,1800,1.963,1.546,75,3.087,2.253,5.646,.941,140.3,1.529,.812,13.27
112,2002,162,1900,2.859,2.692,71.1,2.841,2.049,6.407,.547,157.5,1.052,.809,13.26
112,2002,162,2000,3.642,3.154,71.6,2.44,1.709,6.749,.4,146.2,1.267,.807,13.46
112,2002,162,2100,4.428,3.384,72.6,2.126,1.488,4.849,.341,94.7,.98,.809,13.42
112,2002,162,2200,2.625,1.953,78.7,2.205,1.561,3.478,.797,118.4,1.64,.81,14.66
112,2002,162,2300,3.781,3.286,73,2.14,1.513,2.583,.422,123.4,1.3,.81,13.64
112,2002,163,0,2.319,1.969,77.8,1.706,1.165,1.455,.53,97.7,.875,.811,14.46
112,2002,163,100,.498,.053,86,1.527,.987,3.021,.878,102.8,1.594,.811,13.96
112,2002,163,200,.302,.839,83.4,1.422,.901,3.514,.323,143.7,.967,.81,13.7
112,2002,163,300,.784,.094,85.6,.628,.4,-.702,.089,84.1,1.039,.811,13.88
112,2002,163,400,-.803,-.801,88.2,.905,.527,1.294,.232,95.1,1.058,.813,14.83
112,2002,163,500,-1.292,-.262,83.6,1.424,.803,3.839,.48,98.7,1.405,.813,13.82
112,2002,163,600,-.701,.075,82.9,1.64,.96,4.332,.728,84.3,1.503,.812,13.65
112,2002,163,700,-.52,-.72,90.1,1.106,.702,3.256,1.483,96.2,2.287,.811,14.07
112,2002,163,800,.022,-.25,89.6,.972,.634,2.604,.596,110.8,.98,.811,13.79
112,2002,163,900,-.256,-.295,88.5,1.253,.815,2.646,.601,192.6,1.444,.811,13.64
112,2002,163,1000,2.637,3.595,68.6,1.854,1.225,3.831,.029,310.8,.353,.812,13.81
112,2002,163,1100,2.057,2.641,72.7,2.178,1.457,5.24,.029,311,.49,.812,13.63
112,2002,163,1200,.676,.643,81.8,2.419,1.63,6.153,.793,157.4,1.437,.812,13.51
112,2002,163,1300,.556,.086,84.6,2.719,1.841,6.319,1.182,158,1.784,.812,13.42
112,2002,163,1400,2.189,1.212,79.4,2.717,1.882,4.899,.67,139.5,1.267,.812,13.34
112,2002,163,1500,5.541,3.252,72.9,2.954,2.085,7.4,.439,95.2,1.267,.811,13.29
112,2002,163,1600,3.397,2.059,76.2,3.122,2.203,9.07,.733,128.9,1.196,.81,13.26
112,2002,163,1700,5.182,4.598,66.06,2.724,1.94,6.115,.185,149.5,.875,.81,13.24
112,2002,163,1800,5.579,4.92,65.39,2.854,2.049,6.456,.301,173,1.045,.814,13.24
112,2002,163,1900,5.839,5.883,62.37,2.744,1.965,2.812,.061,231.6,.418,.816,13.24
112,2002,163,2000,8.5,6.537,60.74,2.491,1.804,3.846,.002,231.6,.131,.818,13.24
112,2002,163,2100,8,5.656,64.5,2.239,1.638,2.435,0,231.6,.007,.818,13.45
112,2002,163,2200,7.47,5.893,63.76,1.92,1.391,1.417,0,0,0,.819,14.48
112,2002,163,2300,2.372,1.799,80.2,1.97,1.383,2.457,.49,115.4,1.026,.819,13.59
112,2002,164,0,1.348,1.219,83.8,1.915,1.286,3.948,.883,99.5,1.437,.819,13.62
112,2002,164,100,2.047,1.225,84.2,1.164,.756,1.116,.225,80.7,.81,.819,14.05
112,2002,164,200,1.173,.925,84.5,.987,.625,1.714,.002,70.6,.111,.819,13.73
112,2002,164,300,.87,.873,83.7,1.058,.649,2.172,.036,60.85,.418,.82,13.56
112,2002,164,400,1.313,1.314,82,1.063,.663,3.349,.164,92.6,.934,.819,13.72
112,2002,164,500,1.056,.653,87.5,.856,.538,2.676,.186,88.1,.679,.819,14.36
112,2002,164,600,1.545,1.727,80.9,.903,.566,2.337,.048,89,.549,.819,13.78
112,2002,164,700,1.471,1.319,83.5,.9,.566,1.382,0,0,0,.819,13.62
112,2002,164,800,2.973,3.461,72.6,1.86,1.173,4.769,.356,20.34,.96,.819,13.79
112,2002,164,900,3.07,3.553,73.2,1.783,1.149,4.695,.055,247.9,.686,.819,13.61
112,2002,164,1000,1.301,1.903,78.8,1.822,1.176,3.554,.297,253.8,.96,.82,13.75
112,2002,164,1100,1.63,1.595,80.7,2.235,1.47,5.591,.567,301.7,.869,.82,13.58
